gene	cluster
AN8659	cluster_T
AN8658	cluster_T
AN8657	cluster_T
AN8656	cluster_T
AN8655	cluster_T
AN8654	cluster_T
AN8653	cluster_T
AN8652	cluster_T
AN11096	cluster_T
AN11094	cluster_T
AN8616	Cluster_8
AN8650	cluster_T
AN8649	Cluster_8
AN8648	cluster_T
AN11626	cluster_T
AN8647	cluster_T
AN8646	Cluster_7
AN8645	cluster_T
AN8644	Cluster_8
AN8643	cluster_T
AN8642	cluster_T
AN8641	cluster_T
AN8640	cluster_T
AN8639	cluster_T
AN8638	Cluster_2
AN8637	cluster_T
AN12027	cluster_T
AN8636	cluster_T
AN8635	cluster_T
AN8634	Cluster_8
AN8633	Cluster_8
AN8632	cluster_T
AN8631	cluster_T
AN12026	cluster_T
AN8630	cluster_T
AN8629	Cluster_7
AN8628	cluster_T
AN8627	Cluster_2
AN8626	cluster_T
AN8625	cluster_T
AN8624	cluster_T
AN8623	cluster_T
AN8622	cluster_T
AN8621	cluster_T
AN8620	cluster_T
AN8619	cluster_T
AN8618	cluster_T
AN8617	cluster_T
AN8615	cluster_T
AN8614	cluster_T
AN11100	cluster_T
AN11093	cluster_T
AN8612	cluster_T
AN8611	cluster_T
AN8610	Cluster_2
AN8609	cluster_T
AN8608	cluster_T
AN11624	cluster_T
AN8607	cluster_T
AN8606	cluster_T
AN8605	Cluster_5
AN8604	Cluster_5
AN8603	Cluster_8
AN8602	cluster_T
AN8601	cluster_T
AN11099	cluster_T
AN11092	Cluster_8
AN8599	cluster_T
AN11091	Cluster_7
AN11098	Cluster_7
AN8597	cluster_T
AN8596	cluster_T
AN8595	cluster_T
AN11090	cluster_T
AN11095	cluster_T
AN8593	cluster_T
AN8592	cluster_T
AN8591	Cluster_2
AN8590	Cluster_8
AN8589	cluster_T
AN12023	Cluster_2
AN12022	cluster_T
AN8587	cluster_T
AN8586	cluster_T
AN8585	cluster_T
AN8584	Cluster_2
AN8583	cluster_T
AN11089	cluster_T
AN11097	Cluster_2
AN8581	Cluster_8
AN8580	Cluster_1
AN8579	Cluster_1
AN12021	Cluster_1
AN12332	Cluster_1
AN7849	Cluster_1
AN7850	Cluster_2
AN7851	cluster_T
AN7852	cluster_T
AN7853	cluster_T
AN7854	cluster_T
AN12333	cluster_T
AN7855	Cluster_2
AN7856	cluster_T
AN7857	cluster_T
AN7858	cluster_T
AN7859	cluster_T
AN7860	Cluster_8
AN7861	Cluster_2
AN7862	cluster_T
AN12334	cluster_T
AN7863	cluster_T
AN7864	Cluster_7
AN7865	cluster_T
AN7866	cluster_T
AN7867	cluster_T
AN7868	Cluster_7
AN7869	cluster_T
AN7870	cluster_T
AN7871	Cluster_5
AN11581	Cluster_8
AN7872	Cluster_5
AN11582	Cluster_1
AN7873	Cluster_5
AN7874	cluster_T
AN7875	cluster_T
AN7876	cluster_T
AN7877	Cluster_8
AN7878	cluster_T
AN7879	cluster_T
AN7880	cluster_T
AN7881	Cluster_7
AN11028	cluster_T
AN11031	cluster_T
AN7883	cluster_T
AN7884	cluster_T
AN7885	Cluster_7
AN7886	cluster_T
AN7887	cluster_T
AN7888	Cluster_7
AN12002	Cluster_8
AN7889	Cluster_8
AN7890	Cluster_8
AN7891	cluster_T
AN7892	cluster_T
AN12003	cluster_T
AN7893	cluster_T
AN7894	cluster_T
AN7895	cluster_T
AN7896	cluster_T
AN7897	cluster_T
AN11584	cluster_T
AN7898	Cluster_2
AN7899	cluster_T
AN7900	Cluster_7
AN7901	Cluster_7
AN7902	cluster_T
AN7903	cluster_T
AN7904	cluster_T
AN7905	cluster_T
AN7906	Cluster_1
AN7907	Cluster_8
AN7908	Cluster_2
AN7909	cluster_T
AN12004	cluster_T
AN7911	cluster_T
AN7912	cluster_T
AN7913	cluster_T
AN7914	cluster_T
AN7915	cluster_T
AN7916	cluster_T
AN7917	cluster_T
AN7918	cluster_T
AN7919	Cluster_7
AN7920	cluster_T
AN7921	cluster_T
AN7922	Cluster_5
AN7923	cluster_T
AN7924	Cluster_5
AN7925	Cluster_8
AN7926	Cluster_8
AN7927	Cluster_8
AN7928	cluster_T
AN7929	cluster_T
AN7930	cluster_T
AN11029	cluster_T
AN11030	cluster_T
AN7932	Cluster_7
AN7933	cluster_T
AN7934	Cluster_8
AN7935	Cluster_8
AN7936	Cluster_7
AN7937	cluster_T
AN7938	cluster_T
AN7939	cluster_T
AN7940	cluster_T
AN7941	cluster_T
AN7942	cluster_T
AN12007	Cluster_5
AN7943	cluster_T
AN7944	Cluster_8
AN7945	cluster_T
AN7946	cluster_T
AN7947	cluster_T
AN7948	cluster_T
AN7949	cluster_T
AN7950	cluster_T
AN7951	Cluster_2
AN7952	Cluster_5
AN7953	Cluster_8
AN7954	cluster_T
AN7955	Cluster_7
AN7956	cluster_T
AN7957	cluster_T
AN7958	cluster_T
AN7959	cluster_T
AN7960	cluster_T
AN7961	cluster_T
AN7962	cluster_T
AN7963	Cluster_7
AN7964	cluster_T
AN7965	cluster_T
AN7966	cluster_T
AN7967	Cluster_7
AN7968	Cluster_8
AN7969	cluster_T
AN7970	cluster_T
AN12008	cluster_T
AN7971	cluster_T
AN7972	cluster_T
AN11585	Cluster_5
AN7973	Cluster_5
AN7974	cluster_T
AN7975	Cluster_5
AN7976	Cluster_8
AN7977	Cluster_8
AN7979	cluster_T
AN11586	cluster_T
AN7980	cluster_T
AN7981	cluster_T
AN7982	cluster_T
AN7983	cluster_T
AN7984	cluster_T
AN7985	cluster_T
AN7986	Cluster_2
AN7987	cluster_T
AN12458	cluster_T
AN7988	Cluster_7
AN7989	cluster_T
AN7990	cluster_T
AN7991	cluster_T
AN7992	Cluster_5
AN7993	Cluster_8
AN7994	Cluster_1
AN7995	Cluster_8
AN7996	Cluster_5
AN7997	Cluster_8
AN7998	Cluster_8
AN7999	Cluster_5
AN12402	Cluster_5
AN9467	Cluster_5
AN12431	Cluster_1
AN8000	Cluster_1
AN8001	Cluster_1
AN8002	Cluster_8
AN8003	Cluster_5
AN8004	Cluster_1
AN8005	Cluster_1
AN8006	cluster_T
AN8007	Cluster_8
AN8008	Cluster_2
AN8009	cluster_T
AN8010	Cluster_7
AN8011	Cluster_1
AN8012	Cluster_1
AN8013	Cluster_1
AN8014	Cluster_1
AN8015	Cluster_1
AN8016	Cluster_1
AN8017	Cluster_5
AN11938	Cluster_2
AN8018	Cluster_7
AN8019	Cluster_5
AN8020	Cluster_8
AN8021	Cluster_5
AN8022	Cluster_1
AN8023	Cluster_1
AN8024	Cluster_1
AN8025	Cluster_1
AN8026	Cluster_5
AN8027	Cluster_2
AN8028	Cluster_2
AN8029	Cluster_5
AN8030	Cluster_1
AN8031	Cluster_5
AN8032	Cluster_8
AN11045	Cluster_1
AN11032	Cluster_1
AN8034	Cluster_5
AN8035	Cluster_5
AN8036	Cluster_2
AN8037	Cluster_2
AN8038	Cluster_2
AN8039	Cluster_2
AN8040	cluster_T
AN8041	Cluster_2
AN8042	Cluster_7
AN8043	cluster_T
AN8044	Cluster_2
AN8045	Cluster_1
AN8046	Cluster_1
AN11033	Cluster_1
AN11040	Cluster_1
AN8048	Cluster_1
AN8049	Cluster_1
AN8050	Cluster_1
AN11039	Cluster_1
AN8051	Cluster_1
AN8052	Cluster_1
AN8053	Cluster_1
AN11041	Cluster_5
AN8054	Cluster_1
AN8055	Cluster_5
AN8056	Cluster_8
AN8057	Cluster_1
AN8058	Cluster_1
AN8059	Cluster_1
AN8060	Cluster_1
AN8061	Cluster_1
AN8062	Cluster_8
AN8063	Cluster_8
AN11940	Cluster_5
AN8064	Cluster_8
AN8065	Cluster_1
AN8066	Cluster_1
AN8067	Cluster_8
AN8068	Cluster_5
AN8069	Cluster_2
AN8070	Cluster_1
AN8071	Cluster_1
AN8072	Cluster_8
AN8073	Cluster_8
AN8074	Cluster_5
AN8075	Cluster_8
AN8076	Cluster_8
AN8077	Cluster_8
AN8078	Cluster_5
AN8079	Cluster_1
AN8080	Cluster_8
AN8081	cluster_T
AN11046	cluster_T
AN11034	cluster_T
AN11047	Cluster_5
AN8083	Cluster_8
AN8084	Cluster_2
AN8085	Cluster_2
AN8086	Cluster_5
AN8088	Cluster_8
AN8089	Cluster_8
AN8090	cluster_T
AN8091	cluster_T
AN8092	Cluster_7
AN8093	cluster_T
AN8094	cluster_T
AN8095	cluster_T
AN11035	cluster_T
AN11043	cluster_T
AN11044	Cluster_5
AN11036	cluster_T
AN11051	cluster_T
AN11048	cluster_T
AN8098	cluster_T
AN8099	cluster_T
AN8100	Cluster_7
AN8101	Cluster_5
AN8102	Cluster_5
AN8103	Cluster_8
AN8104	Cluster_1
AN8105	cluster_T
AN8106	cluster_T
AN11037	cluster_T
AN11049	cluster_T
AN8108	cluster_T
AN11941	cluster_T
AN11942	Cluster_7
AN8110	cluster_T
AN8111	cluster_T
AN8112	cluster_T
AN8113	cluster_T
AN8114	cluster_T
AN8115	cluster_T
AN8116	cluster_T
AN8117	Cluster_8
AN8118	Cluster_5
AN8119	Cluster_8
AN8120	Cluster_8
AN8121	Cluster_8
AN8122	Cluster_8
AN8123	Cluster_5
AN8124	Cluster_5
AN8125	Cluster_8
AN11050	cluster_T
AN11038	cluster_T
AN8127	cluster_T
AN8128	Cluster_8
AN8129	Cluster_5
AN9506	Cluster_2
AN12449	Cluster_2
AN8130	cluster_T
AN8131	cluster_T
AN12406	cluster_T
AN8132	cluster_T
AN8133	cluster_T
AN8134	cluster_T
AN8135	cluster_T
AN8136	cluster_T
AN8137	cluster_T
AN8138	cluster_T
AN12440	cluster_T
AN8139	cluster_T
AN8140	cluster_T
AN8141	cluster_T
AN8142	cluster_T
AN8143	cluster_T
AN8144	cluster_T
AN8145	Cluster_2
AN8146	cluster_T
AN8147	Cluster_7
AN8148	cluster_T
AN8149	cluster_T
AN8150	Cluster_7
AN8151	cluster_T
AN8152	cluster_T
AN8153	cluster_T
AN8154	cluster_T
AN8155	Cluster_7
AN11590	Cluster_8
AN12169	Cluster_8
AN12170	Cluster_5
AN8157	Cluster_2
AN8158	Cluster_2
AN8159	Cluster_1
AN8160	Cluster_1
AN8161	Cluster_5
AN8162	Cluster_8
AN8163	Cluster_8
AN8164	Cluster_5
AN8165	Cluster_8
AN8166	Cluster_5
AN8167	Cluster_2
AN8168	Cluster_2
AN8169	Cluster_7
AN8170	Cluster_5
AN12171	Cluster_1
AN12172	Cluster_5
AN8172	Cluster_5
AN8173	Cluster_8
AN8174	Cluster_5
AN8175	Cluster_5
AN8176	Cluster_1
AN11595	Cluster_7
AN8177	cluster_T
AN8178	Cluster_5
AN8179	Cluster_1
AN8180	Cluster_7
AN8181	Cluster_2
AN12173	Cluster_1
AN8182	Cluster_1
AN8183	Cluster_8
AN8184	cluster_T
AN11053	cluster_T
AN11052	Cluster_8
AN8186	Cluster_1
AN8187	Cluster_1
AN8188	Cluster_1
AN8189	Cluster_8
AN8190	Cluster_5
AN8191	Cluster_1
AN8192	Cluster_1
AN8193	Cluster_1
AN9460	Cluster_1
AN12426	Cluster_1
AN9461	Cluster_1
AN12427	Cluster_1
AN8194	Cluster_1
AN8195	Cluster_8
AN8196	Cluster_5
AN8197	Cluster_8
AN8198	Cluster_1
AN8199	Cluster_7
AN11597	Cluster_2
AN8200	Cluster_7
AN8201	Cluster_5
AN8202	Cluster_5
AN8203	Cluster_1
AN8204	Cluster_1
AN8205	Cluster_5
AN8206	Cluster_5
AN8207	Cluster_1
AN8208	Cluster_8
AN8209	Cluster_8
AN12403	Cluster_1
AN12404	Cluster_1
AN8211	Cluster_5
AN8212	Cluster_8
AN8213	Cluster_1
AN8214	Cluster_1
AN8215	Cluster_1
AN12343	Cluster_1
AN8216	Cluster_1
AN11054	Cluster_1
AN11057	Cluster_1
AN11058	Cluster_8
AN11059	cluster_T
AN8218	cluster_T
AN8219	Cluster_8
AN8220	Cluster_8
AN8221	Cluster_5
AN8222	Cluster_8
AN8223	Cluster_5
AN8224	Cluster_8
AN8225	Cluster_8
AN8226	Cluster_5
AN8227	Cluster_5
AN11060	Cluster_8
AN11055	Cluster_1
AN12344	Cluster_5
AN8229	Cluster_8
AN12345	Cluster_1
AN11061	Cluster_5
AN11056	Cluster_8
AN8231	Cluster_5
AN8232	Cluster_8
AN8233	Cluster_5
AN8234	Cluster_8
AN8235	Cluster_2
AN8236	Cluster_7
AN8237	Cluster_5
AN9522	Cluster_7
AN9521	Cluster_8
AN8238	cluster_T
AN8239	Cluster_5
AN8240	Cluster_8
AN8241	cluster_T
AN8242	cluster_T
AN11062	cluster_T
AN11068	cluster_T
AN8244	Cluster_8
AN11063	Cluster_8
AN11069	Cluster_5
AN8246	Cluster_1
AN8247	Cluster_1
AN12201	Cluster_1
AN8248	Cluster_8
AN8249	Cluster_5
AN8250	cluster_T
AN8251	Cluster_1
AN11064	Cluster_1
AN11070	Cluster_5
AN12202	Cluster_8
AN8253	Cluster_1
AN8254	Cluster_1
AN12203	Cluster_1
AN12204	Cluster_1
AN8256	Cluster_1
AN12205	Cluster_1
AN8257	Cluster_1
AN8258	Cluster_1
AN8259	Cluster_1
AN11065	Cluster_1
AN11071	Cluster_1
AN12206	Cluster_1
AN11067	Cluster_8
AN8261	Cluster_8
AN8262	Cluster_5
AN8263	Cluster_1
AN8264	Cluster_1
AN8265	Cluster_5
AN8266	Cluster_8
AN8267	Cluster_5
AN8268	Cluster_8
AN8269	Cluster_5
AN8270	Cluster_5
AN8271	Cluster_5
AN8272	Cluster_1
AN8273	Cluster_1
AN8274	Cluster_5
AN8275	Cluster_5
AN8276	Cluster_5
AN8277	Cluster_5
AN8278	Cluster_8
AN8279	Cluster_5
AN8280	Cluster_1
AN12207	Cluster_1
AN8281	Cluster_5
AN8282	Cluster_1
AN8283	Cluster_1
AN8284	Cluster_1
AN8285	Cluster_8
AN8286	Cluster_5
AN11072	Cluster_1
AN11066	Cluster_1
AN8288	Cluster_1
AN8289	Cluster_5
AN8290	Cluster_5
AN8291	Cluster_8
AN12208	Cluster_1
AN8292	Cluster_1
AN8293	Cluster_1
AN4289	Cluster_1
AN10537	Cluster_1
AN9416	Cluster_1
AN12407	Cluster_1
AN11224	Cluster_1
AN11225	Cluster_1
AN11226	Cluster_1
AN9414	Cluster_1
AN9413	Cluster_1
AN10536	Cluster_1
AN4288	Cluster_1
AN4287	Cluster_5
AN4286	Cluster_1
AN4285	Cluster_1
AN4284	Cluster_1
AN4283	Cluster_1
AN4282	Cluster_1
AN4281	Cluster_1
AN4280	Cluster_1
AN4279	Cluster_5
AN4278	Cluster_5
AN4277	Cluster_1
AN4276	Cluster_1
AN4275	Cluster_7
AN4274	Cluster_8
AN4273	Cluster_2
AN4272	Cluster_7
AN4271	Cluster_1
AN4270	Cluster_1
AN4269	Cluster_1
AN4268	Cluster_1
AN4267	Cluster_5
AN4266	Cluster_8
AN4265	Cluster_5
AN4264	Cluster_5
AN4263	Cluster_5
AN10533	Cluster_5
AN10534	Cluster_8
AN4261	Cluster_8
AN4260	Cluster_5
AN4259	Cluster_8
AN4258	Cluster_2
AN11432	cluster_T
AN4257	Cluster_7
AN4256	Cluster_2
AN4255	Cluster_2
AN4254	Cluster_2
AN4253	Cluster_7
AN4252	Cluster_2
AN4251	Cluster_1
AN4250	Cluster_1
AN10535	Cluster_1
AN4249	Cluster_1
AN4248	Cluster_8
AN4247	Cluster_5
AN4246	Cluster_5
AN4245	Cluster_8
AN4244	Cluster_8
AN4243	Cluster_5
AN4241	Cluster_5
AN12106	Cluster_1
AN4240	Cluster_1
AN4239	Cluster_5
AN10528	Cluster_2
AN4238	Cluster_2
AN4237	Cluster_5
AN4236	Cluster_1
AN10527	Cluster_1
AN10526	Cluster_8
AN4235	Cluster_1
AN4234	Cluster_1
AN4233	Cluster_1
AN4232	Cluster_1
AN4231	Cluster_1
AN4230	Cluster_1
AN4229	Cluster_8
AN4228	Cluster_5
AN4227	Cluster_5
AN4226	Cluster_8
AN10519	Cluster_1
AN10524	Cluster_1
AN4224	Cluster_5
AN4223	Cluster_1
AN4222	Cluster_1
AN10518	Cluster_2
AN10523	Cluster_5
AN4220	Cluster_1
AN4219	Cluster_1
AN4218	Cluster_1
AN4217	Cluster_1
AN4216	Cluster_1
AN4215	Cluster_1
AN4214	Cluster_5
AN4213	Cluster_8
AN4212	Cluster_1
AN12105	Cluster_1
AN12104	Cluster_2
AN4210	Cluster_5
AN4209	Cluster_1
AN4208	Cluster_1
AN4207	Cluster_1
AN4206	Cluster_2
AN10532	Cluster_8
AN10517	Cluster_1
AN4203	Cluster_1
AN10529	Cluster_1
AN4202	Cluster_1
AN4201	Cluster_8
AN10516	Cluster_5
AN10522	Cluster_1
AN4199	Cluster_2
AN11431	Cluster_7
AN12103	Cluster_7
AN4198	Cluster_7
AN4197	cluster_T
AN4196	Cluster_2
AN4195	cluster_T
AN10521	Cluster_8
AN10515	Cluster_8
AN4193	Cluster_5
AN4192	Cluster_5
AN4191	Cluster_5
AN4190	cluster_T
AN4189	Cluster_2
AN4188	Cluster_1
AN10525	Cluster_1
AN4187	Cluster_1
AN4186	Cluster_1
AN4185	Cluster_1
AN10530	Cluster_5
AN10514	cluster_T
AN10531	Cluster_8
AN10513	Cluster_5
AN4182	Cluster_8
AN4181	Cluster_8
AN4180	Cluster_8
AN10512	Cluster_1
AN10520	Cluster_1
AN4178	Cluster_1
AN4177	Cluster_5
AN4176	Cluster_8
AN4175	Cluster_8
AN12102	Cluster_1
AN4174	Cluster_5
AN4173	cluster_T
AN4172	Cluster_2
AN4171	Cluster_8
AN4170	Cluster_2
AN10508	Cluster_7
AN4169	Cluster_2
AN4168	Cluster_8
AN4167	Cluster_1
AN4166	Cluster_1
AN4165	Cluster_1
AN4164	Cluster_1
AN4163	Cluster_1
AN4162	Cluster_1
AN4161	Cluster_1
AN10510	Cluster_1
AN4160	Cluster_8
AN4159	Cluster_8
AN4158	Cluster_8
AN4157	cluster_T
AN4156	cluster_T
AN4155	Cluster_5
AN4154	Cluster_5
AN4153	cluster_T
AN4152	Cluster_7
AN4151	Cluster_2
AN4150	Cluster_8
AN4149	Cluster_8
AN4148	Cluster_2
AN4147	cluster_T
AN4146	Cluster_2
AN12101	Cluster_2
AN12100	Cluster_8
AN4144	cluster_T
AN4143	Cluster_8
AN4142	cluster_T
AN12099	cluster_T
AN4141	cluster_T
AN4140	cluster_T
AN12098	cluster_T
AN12097	cluster_T
AN4138	cluster_T
AN4137	Cluster_5
AN4136	Cluster_8
AN4135	Cluster_2
AN4134	cluster_T
AN4133	Cluster_7
AN4132	cluster_T
AN4131	cluster_T
AN4130	cluster_T
AN4129	Cluster_5
AN12096	Cluster_5
AN10506	cluster_T
AN10507	cluster_T
AN4127	cluster_T
AN4126	cluster_T
AN4125	cluster_T
AN4124	cluster_T
AN4123	cluster_T
AN4122	cluster_T
AN4121	Cluster_7
AN4120	cluster_T
AN4119	Cluster_2
AN4118	cluster_T
AN4117	cluster_T
AN4116	cluster_T
AN4115	cluster_T
AN12095	cluster_T
AN4114	Cluster_5
AN4113	Cluster_1
AN4112	Cluster_1
AN4111	Cluster_5
AN4110	cluster_T
AN4109	cluster_T
AN4108	cluster_T
AN4107	cluster_T
AN4106	cluster_T
AN4105	Cluster_8
AN4104	Cluster_5
AN10511	Cluster_8
AN4103	Cluster_1
AN4102	Cluster_5
AN4100	Cluster_5
AN4101	Cluster_8
AN12094	Cluster_5
AN12093	Cluster_8
AN4098	Cluster_8
AN4097	Cluster_1
AN4096	Cluster_1
AN4095	Cluster_1
AN4094	Cluster_8
AN4093	Cluster_8
AN4092	Cluster_1
AN4091	Cluster_1
AN4090	Cluster_1
AN4089	Cluster_5
AN4088	Cluster_2
AN10509	Cluster_7
AN12461	Cluster_2
AN9533	Cluster_8
AN12324	Cluster_1
AN12323	Cluster_1
AN12322	Cluster_1
AN4087	Cluster_1
AN4086	Cluster_1
AN4085	Cluster_8
AN4084	Cluster_5
AN4083	Cluster_8
AN4082	Cluster_5
AN4081	cluster_T
AN4080	cluster_T
AN4079	Cluster_7
AN4078	cluster_T
AN4077	Cluster_2
AN4076	Cluster_7
AN4075	Cluster_1
AN4074	Cluster_1
AN4073	Cluster_1
AN4072	Cluster_2
AN4071	cluster_T
AN4070	cluster_T
AN4069	Cluster_2
AN4068	Cluster_8
AN4067	Cluster_1
AN4066	Cluster_1
AN4065	Cluster_8
AN4064	Cluster_5
AN4063	Cluster_8
AN4062	Cluster_2
AN4061	Cluster_2
AN4060	Cluster_8
AN4059	Cluster_1
AN4058	Cluster_7
AN4057	Cluster_2
AN4056	Cluster_1
AN4055	Cluster_1
AN4054	Cluster_8
AN4053	Cluster_8
AN4052	Cluster_5
AN4051	Cluster_8
AN4050	Cluster_7
AN4049	cluster_T
AN4048	Cluster_7
AN4047	Cluster_5
AN4046	Cluster_5
AN4045	Cluster_5
AN10497	Cluster_8
AN10498	Cluster_1
AN4043	Cluster_1
AN4042	Cluster_1
AN4041	Cluster_8
AN4040	Cluster_5
AN4039	Cluster_5
AN4038	Cluster_8
AN4037	Cluster_1
AN4036	Cluster_1
AN4035	Cluster_8
AN4034	Cluster_2
AN4033	Cluster_7
AN4032	Cluster_1
AN4031	Cluster_1
AN10504	Cluster_1
AN10496	Cluster_1
AN4029	Cluster_1
AN4028	Cluster_1
AN4027	Cluster_1
AN11425	Cluster_1
AN4026	Cluster_2
AN4025	Cluster_2
AN4024	Cluster_8
AN4023	Cluster_1
AN4022	Cluster_1
AN4021	Cluster_1
AN4020	Cluster_5
AN4019	Cluster_5
AN4018	Cluster_8
AN4017	Cluster_5
AN4016	Cluster_1
AN10501	Cluster_1
AN4015	Cluster_1
AN4014	Cluster_8
AN12042	Cluster_8
AN4013	Cluster_8
AN4012	Cluster_5
AN4011	cluster_T
AN4010	cluster_T
AN4009	cluster_T
AN4008	Cluster_8
AN10495	Cluster_8
AN4006	cluster_T
AN4005	cluster_T
AN4004	cluster_T
AN4003	cluster_T
AN4002	cluster_T
AN4001	cluster_T
AN4000	Cluster_7
AN3999	Cluster_1
AN3998	Cluster_8
AN3997	Cluster_5
AN3996	cluster_T
AN3995	cluster_T
AN3994	cluster_T
AN3993	cluster_T
AN3992	cluster_T
AN3991	cluster_T
AN3990	cluster_T
AN3989	cluster_T
AN3988	cluster_T
AN12041	cluster_T
AN3987	cluster_T
AN3986	cluster_T
AN3985	cluster_T
AN3984	cluster_T
AN3983	Cluster_2
AN3982	cluster_T
AN3980	Cluster_8
AN3979	cluster_T
AN10494	cluster_T
AN10502	cluster_T
AN3977	cluster_T
AN3976	cluster_T
AN12040	cluster_T
AN3975	cluster_T
AN3974	Cluster_1
AN3973	Cluster_1
AN3972	Cluster_8
AN10499	cluster_T
AN10505	cluster_T
AN3970	cluster_T
AN3969	Cluster_8
AN12039	Cluster_5
AN3968	cluster_T
AN12038	cluster_T
AN3967	cluster_T
AN3966	cluster_T
AN3965	cluster_T
AN3964	cluster_T
AN3963	cluster_T
AN10500	Cluster_1
AN10493	Cluster_5
AN10488	cluster_T
AN3961	Cluster_2
AN3960	Cluster_7
AN3959	Cluster_8
AN3958	Cluster_8
AN3957	Cluster_1
AN3956	Cluster_1
AN3955	Cluster_1
AN3954	Cluster_5
AN3953	Cluster_7
AN3952	cluster_T
AN3951	cluster_T
AN3950	Cluster_8
AN3949	Cluster_8
AN3948	Cluster_5
AN3947	Cluster_8
AN3946	Cluster_1
AN3945	Cluster_5
AN3944	Cluster_1
AN3943	Cluster_1
AN3942	Cluster_1
AN3941	Cluster_5
AN3940	Cluster_1
AN3939	Cluster_1
AN12167	Cluster_1
AN3938	Cluster_1
AN3937	Cluster_1
AN3936	Cluster_1
AN3935	Cluster_5
AN3934	Cluster_5
AN3933	Cluster_5
AN3932	Cluster_5
AN3931	Cluster_5
AN3930	Cluster_1
AN10487	Cluster_8
AN10492	cluster_T
AN3928	Cluster_5
AN3927	Cluster_8
AN3926	Cluster_8
AN3925	Cluster_2
AN3924	cluster_T
AN3923	Cluster_7
AN3922	Cluster_1
AN3921	Cluster_1
AN3920	Cluster_1
AN3919	Cluster_1
AN3918	Cluster_1
AN3917	Cluster_1
AN3916	Cluster_5
AN3915	Cluster_5
AN3914	Cluster_1
AN3913	Cluster_1
AN10486	Cluster_5
AN10491	Cluster_8
AN3911	Cluster_2
AN3910	Cluster_8
AN3909	Cluster_1
AN10489	Cluster_8
AN10485	Cluster_5
AN3907	Cluster_1
AN12389	Cluster_8
AN12388	cluster_T
AN3906	Cluster_8
AN12387	Cluster_1
AN3905	Cluster_1
AN10484	Cluster_1
AN10482	Cluster_1
AN12386	Cluster_1
AN3903	Cluster_8
AN13001	Cluster_8
AN3902	Cluster_5
AN3901	Cluster_1
AN3900	Cluster_8
AN10483	Cluster_2
AN10481	cluster_T
AN3898	cluster_T
AN3897	cluster_T
AN12484	Cluster_8
AN3895	Cluster_8
AN3894	Cluster_8
AN3893	Cluster_5
AN3892	Cluster_8
AN3891	Cluster_1
AN3890	Cluster_1
AN3889	Cluster_8
AN3888	Cluster_5
AN3887	cluster_T
AN3886	cluster_T
AN3885	cluster_T
AN3884	cluster_T
AN3883	Cluster_8
AN3882	Cluster_7
AN3881	Cluster_8
AN3880	Cluster_1
AN3879	Cluster_1
AN10472	Cluster_1
AN10474	Cluster_1
AN10475	Cluster_1
AN3877	Cluster_5
AN3876	cluster_T
AN3875	cluster_T
AN3874	cluster_T
AN3873	cluster_T
AN3872	cluster_T
AN3871	cluster_T
AN3870	Cluster_8
AN3869	Cluster_8
AN3868	Cluster_5
AN3867	Cluster_5
AN3866	Cluster_8
AN3865	Cluster_8
AN3864	Cluster_1
AN12177	Cluster_1
AN11419	Cluster_1
AN3863	Cluster_1
AN3862	Cluster_5
AN10479	Cluster_8
AN10471	Cluster_5
AN12176	Cluster_8
AN3860	Cluster_8
AN12175	Cluster_5
AN10473	Cluster_8
AN3858	Cluster_8
AN10478	Cluster_8
AN10470	Cluster_8
AN3856	Cluster_8
AN3855	Cluster_5
AN3854	Cluster_8
AN3853	Cluster_1
AN3852	Cluster_1
AN3851	Cluster_1
AN3850	Cluster_8
AN3849	Cluster_1
AN3848	Cluster_1
AN10469	Cluster_1
AN10480	Cluster_1
AN3846	Cluster_5
AN3845	cluster_T
AN3844	Cluster_8
AN3843	Cluster_1
AN3842	Cluster_1
AN3841	Cluster_1
AN3840	Cluster_1
AN3839	Cluster_1
AN3838	Cluster_1
AN3837	Cluster_1
AN3836	Cluster_1
AN3835	Cluster_5
AN3834	Cluster_1
AN3833	Cluster_1
AN3832	Cluster_1
AN12174	Cluster_1
AN3831	Cluster_1
AN3830	Cluster_1
AN10477	Cluster_1
AN3829	Cluster_1
AN3828	Cluster_1
AN3827	Cluster_1
AN3826	Cluster_1
AN3825	Cluster_5
AN3824	Cluster_1
AN3823	Cluster_1
AN3822	Cluster_1
AN12478	Cluster_1
AN9462	Cluster_5
AN9463	Cluster_1
AN3821	Cluster_8
AN3820	Cluster_5
AN3819	Cluster_8
AN3818	Cluster_8
AN3817	Cluster_5
AN3816	Cluster_5
AN3815	Cluster_5
AN3814	Cluster_8
AN3813	Cluster_5
AN3812	Cluster_8
AN3811	Cluster_5
AN3810	Cluster_8
AN3809	Cluster_8
AN3808	Cluster_8
AN3807	Cluster_5
AN3806	Cluster_5
AN3805	Cluster_7
AN3804	Cluster_2
AN11733	Cluster_7
AN3803	cluster_T
AN10461	cluster_T
AN3802	Cluster_8
AN3799	Cluster_5
AN3798	Cluster_1
AN3797	Cluster_7
AN3796	Cluster_2
AN3795	Cluster_7
AN3794	Cluster_1
AN3793	Cluster_5
AN3792	Cluster_8
AN3791	Cluster_5
AN3790	Cluster_8
AN3789	Cluster_5
AN3788	Cluster_1
AN3787	Cluster_2
AN3785	Cluster_5
AN3784	Cluster_1
AN3783	Cluster_8
