gene	cluster
AN9516	Cluster_4
AN1301	Cluster_4
AN1300	Cluster_4
AN10180	Cluster_4
AN10179	Cluster_4
AN10172	Cluster_4
AN1298	Cluster_4
AN1297	Cluster_6
AN1296	Cluster_4
AN1295	Cluster_4
AN11937	Cluster_4
AN1294	Cluster_4
AN1293	Cluster_4
AN1292	Cluster_6
AN1291	Cluster_6
AN10178	Cluster_6
AN1290	Cluster_6
AN10171	Cluster_6
AN10176	Cluster_4
AN1288	Cluster_4
AN1287	Cluster_4
AN1286	Cluster_4
AN1285	Cluster_4
AN10170	Cluster_6
AN10175	Cluster_4
AN1283	Cluster_4
AN1282	Cluster_4
AN1281	Cluster_4
AN1280	Cluster_4
AN1279	Cluster_4
AN1278	Cluster_4
AN1277	Cluster_4
AN1276	Cluster_4
AN1275	Cluster_6
AN1274	Cluster_6
AN11936	Cluster_6
AN1273	Cluster_4
AN1272	Cluster_4
AN1271	Cluster_4
AN1270	Cluster_4
AN1269	Cluster_4
AN1268	Cluster_4
AN1267	Cluster_6
AN1266	Cluster_4
AN11935	Cluster_4
AN1265	Cluster_4
AN10174	Cluster_4
AN10169	Cluster_4
AN1263	Cluster_6
AN1262	Cluster_4
AN1261	Cluster_4
AN1260	Cluster_4
AN1259	Cluster_4
AN1258	Cluster_4
AN1257	Cluster_4
AN1256	Cluster_6
AN1255	Cluster_6
AN1254	Cluster_6
AN1253	Cluster_4
AN1252	Cluster_4
AN1251	Cluster_4
AN1250	Cluster_4
AN1249	Cluster_4
AN1248	Cluster_4
AN1247	Cluster_6
AN1246	Cluster_6
AN1245	Cluster_6
AN1244	Cluster_6
AN1243	Cluster_4
AN1242	Cluster_4
AN11934	Cluster_4
AN1239	Cluster_4
AN1238	Cluster_4
AN1237	Cluster_4
AN1236	Cluster_4
AN10168	Cluster_4
AN10173	Cluster_4
AN1234	Cluster_4
AN1233	Cluster_4
AN1232	Cluster_4
AN1231	Cluster_4
AN1230	Cluster_4
AN1229	Cluster_6
AN1228	Cluster_3
AN1227	Cluster_4
AN1226	Cluster_4
AN1225	Cluster_4
AN1224	Cluster_4
AN1223	Cluster_6
AN1222	Cluster_4
AN1221	Cluster_4
AN1220	Cluster_3
AN1219	Cluster_6
AN1218	Cluster_4
AN1217	Cluster_4
AN10177	Cluster_4
AN1216	Cluster_4
AN1215	Cluster_4
AN1214	Cluster_4
AN1213	Cluster_4
AN1212	Cluster_4
AN1211	Cluster_4
AN1210	Cluster_4
AN1209	Cluster_4
AN1208	Cluster_4
AN1207	Cluster_4
AN1206	Cluster_4
AN1205	Cluster_4
AN1204	Cluster_4
AN1203	Cluster_4
AN1202	Cluster_4
AN1201	Cluster_4
AN1200	Cluster_4
AN1199	Cluster_6
AN1198	Cluster_4
AN1197	Cluster_4
AN1196	Cluster_4
AN1195	Cluster_4
AN1194	Cluster_4
AN1193	Cluster_4
AN1192	Cluster_6
AN1191	Cluster_6
AN1190	Cluster_6
AN1189	Cluster_6
AN1188	Cluster_4
AN1187	Cluster_4
AN1186	Cluster_4
AN1185	Cluster_4
AN1184	Cluster_4
AN1183	Cluster_4
AN1182	Cluster_4
AN1181	Cluster_4
AN10151	Cluster_4
AN10152	Cluster_4
AN10153	Cluster_4
AN1179	Cluster_6
AN1178	Cluster_6
AN1177	Cluster_6
AN1176	Cluster_4
AN1175	Cluster_4
AN1174	Cluster_4
AN1173	Cluster_4
AN1172	Cluster_4
AN1171	Cluster_4
AN1170	Cluster_4
AN1169	Cluster_4
AN1168	Cluster_4
AN1167	Cluster_6
AN1166	Cluster_3
AN1165	Cluster_4
AN1164	Cluster_4
AN1163	Cluster_6
AN1162	Cluster_6
AN1161	Cluster_6
AN1160	Cluster_4
AN1159	Cluster_4
AN1158	Cluster_6
AN1157	Cluster_6
AN1156	Cluster_4
AN10150	Cluster_4
AN10154	Cluster_4
AN1154	Cluster_4
AN1153	Cluster_4
AN1152	Cluster_4
AN1151	Cluster_4
AN1150	Cluster_4
AN1149	Cluster_4
AN11845	Cluster_4
AN1148	Cluster_4
AN11844	Cluster_4
AN1147	Cluster_4
AN10149	Cluster_6
AN10155	Cluster_4
AN1145	Cluster_4
AN1144	Cluster_4
AN1143	Cluster_4
AN1142	Cluster_4
AN11843	Cluster_6
AN10148	Cluster_6
AN10156	Cluster_6
AN1140	Cluster_4
AN1139	Cluster_4
AN1138	Cluster_4
AN1137	Cluster_4
AN1136	Cluster_4
AN1135	Cluster_4
AN1134	Cluster_4
AN1133	Cluster_6
AN1132	Cluster_4
AN1131	Cluster_4
AN1130	Cluster_4
AN1129	Cluster_4
AN1128	Cluster_4
AN1127	Cluster_4
AN1126	Cluster_6
AN1124	Cluster_4
AN1123	Cluster_4
AN1122	Cluster_6
AN1121	Cluster_6
AN1120	Cluster_6
AN1119	Cluster_4
AN1118	Cluster_4
AN1117	Cluster_4
AN1116	Cluster_4
AN1115	Cluster_4
AN1114	Cluster_4
AN1113	Cluster_6
AN1112	Cluster_6
AN10147	Cluster_4
AN10167	Cluster_4
AN1110	Cluster_4
AN11842	Cluster_4
AN1109	Cluster_4
AN1108	Cluster_4
AN1107	Cluster_4
AN1106	Cluster_4
AN1105	Cluster_4
AN1104	Cluster_6
AN1103	Cluster_4
AN1102	Cluster_4
AN1101	Cluster_4
AN1100	Cluster_4
AN10165	Cluster_4
AN10166	Cluster_6
AN1099	Cluster_6
AN1098	Cluster_6
AN1097	Cluster_6
AN1096	Cluster_3
AN1095	Cluster_6
AN1094	Cluster_4
AN1093	Cluster_4
AN1092	Cluster_6
AN10157	Cluster_4
AN10164	Cluster_4
AN1090	Cluster_6
AN1089	Cluster_6
AN1088	Cluster_6
AN1087	Cluster_6
AN11841	Cluster_4
AN10158	Cluster_4
AN10146	Cluster_4
AN1085	Cluster_4
AN1084	Cluster_4
AN1083	Cluster_6
AN1082	Cluster_4
AN1081	Cluster_4
AN1080	Cluster_4
AN1079	Cluster_6
AN10163	Cluster_4
AN11840	Cluster_4
AN1078	Cluster_4
AN1077	Cluster_4
AN1076	Cluster_6
AN1075	Cluster_6
AN1074	Cluster_4
AN10161	Cluster_4
AN1073	Cluster_4
AN1072	Cluster_4
AN1071	Cluster_4
AN11292	Cluster_4
AN1070	Cluster_4
AN1069	Cluster_4
AN1068	Cluster_4
AN1067	Cluster_6
AN1066	Cluster_6
AN1065	Cluster_6
AN10159	Cluster_6
AN1064	Cluster_6
AN1063	Cluster_4
AN1062	Cluster_4
AN1061	Cluster_4
AN1060	Cluster_6
AN1059	Cluster_6
AN1058	Cluster_4
AN1057	Cluster_6
AN1056	Cluster_6
AN1055	Cluster_6
AN1054	Cluster_4
AN1053	Cluster_4
AN1052	Cluster_6
AN10160	Cluster_4
AN10145	Cluster_4
AN1050	Cluster_4
AN1049	Cluster_4
AN1048	Cluster_4
AN1047	Cluster_6
AN1046	Cluster_4
AN1045	Cluster_4
AN11290	Cluster_4
AN10139	Cluster_4
AN10144	Cluster_4
AN1043	Cluster_4
AN1042	Cluster_4
AN1041	Cluster_4
AN1040	Cluster_6
AN1039	Cluster_4
AN1038	Cluster_4
AN11288	Cluster_4
AN1037	Cluster_4
AN1036	Cluster_4
AN11287	Cluster_4
AN1035	Cluster_4
AN1034	Cluster_4
AN1033	Cluster_4
AN1032	Cluster_4
AN1031	Cluster_4
AN1030	Cluster_4
AN1029	Cluster_4
AN1028	Cluster_4
AN1027	Cluster_4
AN1026	Cluster_6
AN1025	Cluster_4
AN1024	Cluster_4
AN1023	Cluster_6
AN1022	Cluster_6
AN1021	Cluster_6
AN1020	Cluster_6
AN1019	Cluster_6
AN1018	Cluster_6
AN1017	Cluster_3
AN12189	Cluster_3
AN1016	Cluster_6
AN1015	Cluster_6
AN1014	Cluster_4
AN10140	Cluster_4
AN1013	Cluster_6
AN1012	Cluster_6
AN1011	Cluster_4
AN1010	Cluster_4
AN1009	Cluster_4
AN1008	Cluster_4
AN1007	Cluster_4
AN1006	Cluster_4
AN1005	Cluster_4
AN1004	Cluster_4
AN1003	Cluster_4
AN1002	Cluster_6
AN1001	Cluster_6
AN1000	Cluster_6
AN0999	Cluster_4
AN0998	Cluster_6
AN10142	Cluster_4
AN0997	Cluster_6
AN0996	Cluster_4
AN0995	Cluster_4
AN10141	Cluster_4
AN10138	Cluster_4
AN0993	Cluster_4
AN0992	Cluster_4
AN0991	Cluster_4
AN0990	Cluster_6
AN0989	Cluster_6
AN0988	Cluster_6
AN0987	Cluster_4
AN0986	Cluster_4
AN0985	Cluster_4
AN0984	Cluster_4
AN0983	Cluster_4
AN0982	Cluster_6
AN0981	Cluster_6
AN0980	Cluster_4
AN0979	Cluster_4
AN0978	Cluster_4
AN0977	Cluster_4
AN0976	Cluster_4
AN0975	Cluster_4
AN0974	Cluster_4
AN0973	Cluster_4
AN0972	Cluster_4
AN0971	Cluster_4
AN0970	Cluster_4
AN0969	Cluster_4
AN11897	Cluster_4
AN0966	Cluster_4
AN0965	Cluster_4
AN0964	Cluster_4
AN0963	Cluster_4
AN10131	Cluster_4
AN0960	Cluster_4
AN11896	Cluster_4
AN0959	Cluster_4
AN0958	Cluster_4
AN11894	Cluster_4
AN11893	Cluster_4
AN0956	Cluster_4
AN10137	Cluster_2
AN10130	Cluster_3
AN0954	Cluster_6
AN0953	Cluster_6
AN0952	Cluster_6
AN11892	Cluster_4
AN11891	Cluster_6
AN0950	Cluster_1
AN0949	Cluster_2
AN0948	Cluster_4
AN0947	Cluster_6
AN10136	Cluster_4
AN0946	Cluster_4
AN10129	Cluster_4
AN10134	Cluster_4
AN10135	Cluster_4
AN0944	Cluster_4
AN0943	Cluster_4
AN0942	Cluster_4
AN0941	Cluster_4
AN0939	Cluster_4
AN0940	Cluster_4
AN0938	Cluster_4
AN0937	Cluster_4
AN0936	Cluster_4
AN0935	Cluster_4
AN0934	Cluster_4
AN0933	Cluster_4
AN0932	Cluster_4
AN0931	Cluster_6
AN0930	Cluster_6
AN0929	Cluster_4
AN0928	Cluster_6
AN0927	Cluster_4
AN0926	Cluster_4
AN0925	Cluster_4
AN0924	Cluster_4
AN0923	Cluster_4
AN0922	Cluster_4
AN0921	Cluster_4
AN0920	Cluster_4
AN0919	Cluster_4
AN0918	Cluster_4
AN0917	Cluster_4
AN0916	Cluster_4
AN0915	Cluster_4
AN0914	Cluster_6
AN0913	Cluster_4
AN0912	Cluster_4
AN0911	Cluster_4
AN0910	Cluster_4
AN0909	Cluster_4
AN0908	Cluster_6
AN0907	Cluster_6
AN0906	Cluster_6
AN0905	Cluster_4
AN0904	Cluster_4
AN0903	Cluster_4
AN0902	Cluster_4
AN0901	Cluster_4
AN0900	Cluster_4
AN0899	Cluster_4
AN0898	Cluster_4
AN10132	Cluster_4
AN0897	Cluster_4
AN0896	Cluster_6
AN0895	Cluster_6
AN0894	Cluster_4
AN0893	Cluster_4
AN0892	Cluster_4
AN0891	Cluster_4
AN0890	Cluster_4
AN0889	Cluster_4
AN0888	Cluster_4
AN0887	Cluster_4
AN0886	Cluster_6
AN0885	Cluster_6
AN0884	Cluster_4
AN0883	Cluster_4
AN0882	Cluster_4
AN0881	Cluster_4
AN0880	Cluster_4
AN0879	Cluster_4
AN0878	Cluster_4
AN10133	Cluster_4
AN10128	Cluster_4
AN0876	Cluster_6
AN0875	Cluster_4
AN0874	Cluster_4
AN0873	Cluster_4
AN0872	Cluster_4
AN0871	Cluster_4
AN0870	Cluster_3
AN0869	Cluster_4
AN0868	Cluster_4
AN0867	Cluster_4
AN0866	Cluster_4
AN0865	Cluster_4
AN0864	Cluster_4
AN0863	Cluster_4
AN0862	Cluster_4
AN0861	Cluster_4
AN0860	Cluster_4
AN0859	Cluster_6
AN0858	Cluster_6
AN0857	Cluster_4
AN0856	Cluster_4
AN0855	Cluster_4
AN0854	Cluster_4
AN0853	Cluster_4
AN0852	Cluster_4
AN0851	Cluster_4
AN0850	Cluster_4
AN0849	Cluster_4
AN0848	Cluster_4
AN0847	Cluster_4
AN0846	Cluster_4
AN0845	Cluster_6
AN0844	Cluster_6
AN0843	Cluster_3
AN0842	Cluster_6
AN0841	Cluster_4
AN0840	Cluster_4
AN0839	Cluster_4
AN10126	Cluster_4
AN10125	Cluster_4
AN12113	Cluster_4
AN12112	Cluster_4
AN0837	Cluster_4
AN0836	Cluster_4
AN0835	Cluster_4
AN0834	Cluster_4
AN0833	Cluster_4
AN0832	Cluster_6
AN0831	Cluster_6
AN0830	Cluster_4
AN0829	Cluster_4
AN0828	Cluster_4
AN0827	Cluster_4
AN0826	Cluster_6
AN0825	Cluster_4
AN0824	Cluster_4
AN0823	Cluster_4
AN0822	Cluster_4
AN0821	Cluster_4
AN12111	Cluster_4
AN12110	Cluster_4
AN0820	Cluster_4
AN0819	Cluster_4
AN0818	Cluster_4
AN0817	Cluster_6
AN0816	Cluster_6
AN0815	Cluster_6
AN0814	Cluster_4
AN0813	Cluster_4
AN10127	Cluster_4
AN10124	Cluster_4
AN0811	Cluster_4
AN0810	Cluster_4
AN0809	Cluster_4
AN0808	Cluster_6
AN0807	Cluster_6
AN12109	Cluster_6
AN0806	Cluster_4
AN0805	Cluster_4
AN0804	Cluster_4
AN0803	Cluster_6
AN0802	Cluster_6
AN0801	Cluster_4
AN0800	Cluster_4
AN0799	Cluster_4
AN0798	Cluster_4
AN0797	Cluster_4
AN0796	Cluster_4
AN0795	Cluster_4
AN0794	Cluster_4
AN0793	Cluster_4
AN0792	Cluster_4
AN0791	Cluster_4
AN0790	Cluster_4
AN0789	Cluster_4
AN11281	Cluster_4
AN0788	Cluster_4
AN0787	Cluster_4
AN0786	Cluster_4
AN0785	Cluster_4
AN0784	Cluster_4
AN0783	Cluster_4
AN12220	Cluster_4
AN0782	Cluster_4
AN0781	Cluster_4
AN0780	Cluster_4
AN0779	Cluster_4
AN0778	Cluster_4
AN0777	Cluster_6
AN0776	Cluster_3
AN0775	Cluster_6
AN0774	Cluster_4
AN0773	Cluster_4
AN10120	Cluster_4
AN10122	Cluster_4
AN0771	Cluster_6
AN0770	Cluster_6
AN10121	Cluster_4
AN10119	Cluster_6
AN0768	Cluster_6
AN0767	Cluster_6
AN0766	Cluster_6
AN0765	Cluster_4
AN0764	Cluster_4
AN0763	Cluster_4
AN0762	Cluster_4
AN0761	Cluster_4
AN0760	Cluster_4
AN0759	Cluster_6
AN0758	Cluster_6
AN0757	Cluster_4
AN0756	Cluster_4
AN0755	Cluster_4
AN0754	Cluster_4
AN0753	Cluster_4
AN0752	Cluster_4
AN12218	Cluster_4
AN0751	Cluster_4
AN12217	Cluster_4
AN0750	Cluster_4
AN0749	Cluster_4
AN0748	Cluster_4
AN0747	Cluster_6
AN0746	Cluster_4
AN0745	Cluster_4
AN0744	Cluster_4
AN11280	Cluster_4
AN0743	Cluster_4
AN0742	Cluster_4
AN0741	Cluster_4
AN0740	Cluster_4
AN0739	Cluster_4
AN0738	Cluster_4
AN0737	Cluster_4
AN0736	Cluster_4
AN0735	Cluster_4
AN0734	Cluster_6
AN0733	Cluster_3
AN0732	Cluster_4
AN12216	Cluster_4
AN10123	Cluster_4
AN10118	Cluster_4
AN0728	Cluster_4
AN0727	Cluster_4
AN12419	Cluster_4
AN9436	Cluster_4
AN9437	Cluster_4
AN9438	Cluster_4
AN0726	Cluster_4
AN0725	Cluster_4
AN10115	Cluster_4
AN10116	Cluster_4
AN0723	Cluster_4
AN0722	Cluster_4
AN0721	Cluster_4
AN0720	Cluster_4
AN0719	Cluster_6
AN0718	Cluster_4
AN0717	Cluster_4
AN0716	Cluster_4
AN0715	Cluster_4
AN0714	Cluster_4
AN10117	Cluster_4
AN0713	Cluster_4
AN0712	Cluster_4
AN12369	Cluster_4
AN12368	Cluster_4
AN0710	Cluster_4
AN0709	Cluster_3
AN0708	Cluster_4
AN0707	Cluster_4
AN0706	Cluster_4
AN0705	Cluster_4
AN0704	Cluster_4
AN0703	Cluster_4
AN10113	Cluster_4
AN10109	Cluster_4
AN0701	Cluster_4
AN0700	Cluster_4
AN0699	Cluster_4
AN0698	Cluster_4
AN0697	Cluster_4
AN0696	Cluster_4
AN0695	Cluster_2
AN0694	Cluster_5
AN0693	Cluster_1
AN0692	Cluster_5
AN0691	Cluster_3
AN0690	Cluster_6
AN0689	Cluster_4
AN0688	Cluster_4
AN0687	Cluster_4
AN12213	Cluster_6
AN0686	Cluster_6
AN0685	Cluster_4
AN0684	Cluster_6
AN0683	Cluster_4
AN0682	Cluster_4
AN0681	Cluster_4
AN0680	Cluster_4
AN10108	Cluster_4
AN10111	Cluster_4
AN0678	Cluster_6
AN0677	Cluster_3
AN0676	Cluster_4
AN10110	Cluster_4
AN0675	Cluster_4
AN0674	Cluster_4
AN0673	Cluster_4
AN0672	Cluster_4
AN0671	Cluster_4
AN0670	Cluster_4
AN0669	Cluster_6
AN0668	Cluster_4
AN0667	Cluster_4
AN0666	Cluster_4
AN0665	Cluster_4
AN0664	Cluster_6
AN12212	Cluster_4
AN0663	Cluster_6
AN0662	Cluster_4
AN0661	Cluster_4
AN0660	Cluster_4
AN0659	Cluster_6
AN11278	Cluster_4
AN0658	Cluster_4
AN0657	Cluster_4
AN0656	Cluster_4
AN0655	Cluster_4
AN0654	Cluster_4
AN0653	Cluster_4
AN0652	Cluster_4
AN0651	Cluster_4
AN0650	Cluster_4
AN0649	Cluster_4
AN10112	Cluster_4
AN0648	Cluster_4
AN0647	Cluster_4
AN0646	Cluster_4
AN0644	Cluster_6
AN0643	Cluster_4
AN10105	Cluster_4
AN0641	Cluster_6
AN0640	Cluster_6
AN0639	Cluster_4
AN0638	Cluster_4
AN0637	Cluster_4
AN0636	Cluster_2
AN0635	Cluster_3
AN0634	Cluster_2
AN0633	Cluster_6
AN0632	Cluster_4
AN0631	Cluster_4
AN0630	Cluster_6
AN0629	Cluster_6
AN0628	Cluster_4
AN0627	Cluster_3
AN0626	Cluster_4
AN0625	Cluster_4
AN0624	Cluster_4
AN0623	Cluster_4
AN0622	Cluster_4
AN0621	Cluster_4
AN0620	Cluster_4
AN0619	Cluster_4
AN0618	Cluster_4
AN0617	Cluster_4
AN0616	Cluster_4
AN0615	Cluster_4
AN0614	Cluster_4
AN0613	Cluster_4
AN0612	Cluster_4
AN0611	Cluster_4
AN0610	Cluster_4
AN0609	Cluster_4
AN0608	Cluster_4
AN0607	Cluster_4
AN0606	Cluster_4
AN0605	Cluster_4
AN0604	Cluster_4
AN0602	Cluster_6
AN0601	Cluster_4
AN0600	Cluster_6
AN0599	Cluster_4
AN0598	Cluster_4
AN0597	Cluster_4
AN0596	Cluster_4
AN0595	Cluster_4
AN0594	Cluster_4
AN0593	Cluster_4
AN0592	Cluster_4
AN0591	Cluster_4
AN0590	Cluster_4
AN0589	Cluster_4
AN10100	Cluster_4
AN0588	Cluster_4
AN0587	Cluster_4
AN0586	Cluster_4
AN0585	Cluster_4
AN0584	Cluster_4
AN11276	Cluster_4
AN0583	Cluster_4
AN0582	Cluster_4
AN0581	Cluster_6
AN0580	Cluster_6
AN0579	Cluster_4
AN0578	Cluster_4
AN0577	Cluster_4
AN0576	Cluster_4
AN0575	Cluster_4
AN0574	Cluster_4
AN0573	Cluster_4
AN0572	Cluster_4
AN0571	Cluster_6
AN0570	Cluster_3
AN0569	Cluster_6
AN0568	Cluster_4
AN0567	Cluster_4
AN0566	Cluster_4
AN0565	Cluster_4
AN0564	Cluster_4
AN0563	Cluster_4
AN0562	Cluster_4
AN0561	Cluster_4
AN0560	Cluster_6
AN0559	Cluster_4
AN0558	Cluster_4
AN0557	Cluster_4
AN0556	Cluster_6
AN10086	Cluster_4
AN10099	Cluster_4
AN0554	Cluster_6
AN0553	Cluster_4
AN11274	Cluster_4
AN0551	Cluster_4
AN0550	Cluster_4
AN0549	Cluster_4
AN0548	Cluster_4
AN0547	Cluster_4
AN10101	Cluster_4
AN0546	Cluster_4
AN0545	Cluster_4
AN0544	Cluster_4
AN0543	Cluster_4
AN0542	Cluster_4
AN0541	Cluster_4
AN0540	Cluster_4
AN0539	Cluster_4
AN0538	Cluster_4
AN0537	Cluster_4
AN0536	Cluster_4
AN0535	Cluster_4
AN0534	Cluster_4
AN0533	Cluster_4
AN0532	Cluster_4
AN0531	Cluster_4
AN0530	Cluster_4
AN0529	Cluster_4
AN0528	Cluster_4
AN0527	Cluster_4
AN0526	Cluster_4
AN0525	Cluster_4
AN0524	Cluster_4
AN0523	Cluster_4
AN0522	Cluster_4
AN0521	Cluster_4
AN0520	Cluster_4
AN11742	Cluster_4
AN0519	Cluster_4
AN0518	Cluster_4
AN0517	Cluster_4
AN10104	Cluster_4
AN10085	Cluster_4
AN0515	Cluster_4
AN11739	Cluster_4
AN0512	Cluster_4
AN0511	Cluster_4
AN0510	Cluster_4
AN0509	Cluster_4
AN0508	Cluster_4
AN0507	Cluster_4
AN0506	Cluster_2
AN0505	Cluster_4
AN0504	Cluster_4
AN10084	Cluster_4
AN10096	Cluster_4
AN0502	Cluster_4
AN0501	Cluster_4
AN0500	Cluster_4
AN0499	Cluster_4
AN0498	Cluster_4
AN0497	Cluster_4
AN10083	Cluster_4
AN10097	Cluster_4
AN0495	Cluster_4
AN0494	Cluster_4
AN0493	Cluster_4
AN0492	Cluster_4
AN10082	Cluster_4
AN10095	Cluster_4
AN0490	Cluster_4
AN0489	Cluster_4
AN10081	Cluster_4
AN10098	Cluster_4
AN0487	Cluster_4
AN0486	Cluster_4
AN0485	Cluster_6
AN0484	Cluster_2
AN0483	Cluster_1
AN0482	Cluster_4
AN0481	Cluster_4
AN0480	Cluster_4
AN10093	Cluster_4
AN0479	Cluster_4
AN0478	Cluster_4
AN11738	Cluster_4
AN0477	Cluster_4
AN0476	Cluster_4
AN0475	Cluster_4
AN0474	Cluster_4
AN0473	Cluster_4
AN0472	Cluster_6
AN0471	Cluster_6
AN0470	Cluster_6
AN0469	Cluster_4
AN0468	Cluster_4
AN0467	Cluster_4
AN0466	Cluster_4
AN0465	Cluster_3
AN0464	Cluster_6
AN0463	Cluster_4
AN0462	Cluster_4
AN0461	Cluster_4
AN0460	Cluster_6
AN0459	Cluster_6
AN10091	Cluster_4
AN0458	Cluster_4
AN0457	Cluster_4
AN0456	Cluster_4
AN10090	Cluster_4
AN10080	Cluster_6
AN0454	Cluster_4
AN0453	Cluster_4
AN0452	Cluster_4
AN0451	Cluster_4
AN0450	Cluster_4
AN0449	Cluster_4
AN0448	Cluster_4
AN0447	Cluster_6
AN11735	Cluster_6
AN0446	Cluster_6
AN0445	Cluster_3
AN0444	Cluster_6
AN0443	Cluster_4
AN0442	Cluster_4
AN0441	Cluster_6
AN0440	Cluster_6
AN0439	Cluster_4
AN0438	Cluster_4
AN0437	Cluster_4
AN0436	Cluster_6
AN0435	Cluster_4
AN0434	Cluster_6
AN0433	Cluster_3
AN0432	Cluster_4
AN10103	Cluster_4
AN10079	Cluster_4
AN0430	Cluster_4
AN0429	Cluster_6
AN0428	Cluster_6
AN0427	Cluster_4
AN10089	Cluster_4
AN10078	Cluster_4
AN10077	Cluster_4
AN10088	Cluster_4
AN0424	Cluster_4
AN0423	Cluster_4
AN0422	Cluster_4
AN0421	Cluster_4
AN0420	Cluster_4
AN0419	Cluster_4
AN0418	Cluster_4
AN0417	Cluster_4
AN0416	Cluster_4
AN10087	Cluster_4
AN10076	Cluster_4
AN0414	Cluster_4
AN0413	Cluster_6
AN0412	Cluster_6
AN0411	Cluster_6
AN0410	Cluster_6
AN0409	Cluster_4
AN0408	Cluster_4
AN0407	Cluster_4
AN0406	Cluster_4
AN0405	Cluster_4
AN0404	Cluster_4
AN0403	Cluster_4
AN0402	Cluster_4
AN0401	Cluster_6
AN0400	Cluster_3
AN0399	Cluster_2
AN0398	Cluster_4
AN0397	Cluster_6
AN0396	Cluster_6
AN0395	Cluster_4
AN0394	Cluster_4
AN0393	Cluster_4
AN0392	Cluster_6
AN0391	Cluster_3
AN0390	Cluster_6
AN0389	Cluster_4
AN0388	Cluster_4
AN0387	Cluster_4
AN0386	Cluster_4
AN0385	Cluster_4
AN0384	Cluster_4
AN0383	Cluster_4
AN0382	Cluster_4
AN0381	Cluster_4
AN0380	Cluster_4
AN0379	Cluster_6
AN0378	Cluster_4
AN0377	Cluster_6
AN0376	Cluster_4
AN10070	Cluster_4
AN10075	Cluster_4
AN10062	Cluster_4
AN0374	Cluster_4
AN10069	Cluster_4
AN10059	Cluster_6
AN0372	Cluster_4
AN10067	Cluster_4
AN10074	Cluster_4
AN0370	Cluster_4
AN0369	Cluster_4
AN0368	Cluster_4
AN0367	Cluster_4
AN0366	Cluster_4
AN0365	Cluster_6
AN0364	Cluster_6
AN0363	Cluster_6
AN0362	Cluster_4
AN10058	Cluster_4
AN10068	Cluster_4
AN0360	Cluster_6
AN0359	Cluster_4
AN10057	Cluster_6
AN10061	Cluster_6
AN0357	Cluster_4
AN0356	Cluster_4
AN0355	Cluster_4
AN0354	Cluster_4
AN0353	Cluster_6
AN10056	Cluster_4
AN10060	Cluster_6
AN0351	Cluster_6
AN0350	Cluster_6
AN0349	Cluster_4
AN0348	Cluster_6
AN0347	Cluster_4
AN0346	Cluster_4
AN10073	Cluster_4
AN10055	Cluster_4
AN10054	Cluster_4
AN10066	Cluster_4
AN0343	Cluster_4
AN0342	Cluster_4
AN0341	Cluster_4
AN0340	Cluster_6
AN0339	Cluster_4
AN0338	Cluster_4
AN12075	Cluster_4
AN0337	Cluster_4
AN0336	Cluster_4
AN0335	Cluster_4
AN0334	Cluster_4
AN0333	Cluster_4
AN0332	Cluster_4
AN0331	Cluster_4
AN0330	Cluster_4
AN0329	Cluster_4
AN0328	Cluster_4
AN0327	Cluster_4
AN0326	Cluster_4
AN0325	Cluster_4
AN0324	Cluster_4
AN0323	Cluster_4
AN0322	Cluster_4
AN0321	Cluster_4
AN12074	Cluster_4
AN11267	Cluster_4
AN10053	Cluster_4
AN10071	Cluster_4
AN10072	Cluster_4
AN0319	Cluster_4
AN0318	Cluster_4
AN0317	Cluster_4
AN0316	Cluster_4
AN0315	Cluster_4
AN0314	Cluster_6
AN0313	Cluster_6
AN0312	Cluster_4
AN0311	Cluster_6
AN0310	Cluster_4
AN0309	Cluster_4
AN10052	Cluster_4
AN10064	Cluster_6
AN10065	Cluster_4
AN0307	Cluster_4
AN0306	Cluster_4
AN0305	Cluster_4
AN0304	Cluster_6
AN0303	Cluster_4
AN0302	Cluster_4
AN0301	Cluster_4
AN0300	Cluster_4
AN0299	Cluster_4
AN0298	Cluster_6
AN0297	Cluster_6
AN0296	Cluster_6
AN0295	Cluster_4
AN0294	Cluster_6
AN0293	Cluster_6
AN0292	Cluster_4
AN0291	Cluster_4
AN0290	Cluster_4
AN10063	Cluster_4
AN9450	Cluster_4
AN9449	Cluster_4
AN9448	Cluster_6
AN11234	Cluster_6
AN0289	Cluster_6
AN0288	Cluster_4
AN0287	Cluster_6
AN0286	Cluster_6
AN0285	Cluster_3
AN0284	Cluster_4
AN0283	Cluster_4
AN10051	Cluster_2
AN10050	Cluster_3
AN0282	Cluster_6
AN0281	Cluster_4
AN0280	Cluster_4
AN0279	Cluster_6
AN0278	Cluster_3
AN10032	Cluster_6
AN10047	Cluster_6
AN0276	Cluster_4
AN0275	Cluster_4
AN0274	Cluster_4
AN0273	Cluster_4
AN11850	Cluster_4
AN0272	Cluster_4
AN0271	Cluster_4
AN0270	Cluster_6
AN10031	Cluster_6
AN0268	Cluster_4
AN0267	Cluster_4
AN0266	Cluster_4
AN0265	Cluster_4
AN0264	Cluster_4
AN0263	Cluster_4
AN0262	Cluster_3
AN0261	Cluster_2
AN0260	Cluster_4
AN0259	Cluster_4
AN0258	Cluster_4
AN0257	Cluster_4
AN0256	Cluster_4
AN0255	Cluster_4
AN0254	Cluster_4
AN0253	Cluster_6
AN0252	Cluster_6
AN0251	Cluster_4
